z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
~A
25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.55428570509	-999.25	
26	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.52133333683	-999.25	
27	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.505428552628	-999.25	
28	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.540857195854	-999.25	
29	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.496500015259	-999.25	
30	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.510142862797	-999.25	
31	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.520166635513	-999.25	
32	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.510571360588	-999.25	
33	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.496499985456	-999.25	
34	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.528571486473	-999.25	
35	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.533500015736	-999.25	
36	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.486428558826	-999.25	
37	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.502999961376	-999.25	
38	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.524333298206	-999.25	
39	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.529857158661	-999.25	
40	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.508666694164	-999.25	
41	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.471428573132	-999.25	
42	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.464166671038	-999.25	
43	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.490857124329	-999.25	
44	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.482500046492	-999.25	
45	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.479428559542	-999.25	
46	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.478857189417	-999.25	
47	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.449833363295	-999.25	
48	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.450428545475	-999.25	
49	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.464166671038	-999.25	
50	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.437000006437	-999.25	
51	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.448500007391	-999.25	
52	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.465857118368	-999.25	
53	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.485142856836	-999.25	
54	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.469499975443	-999.25	
55	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.461571455002	-999.25	
56	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.455833345652	-999.25	
57	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.48428568244	-999.25	
58	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.450666666031	-999.25	
59	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.491857111454	-999.25	
60	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.478333353996	-999.25	
61	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.456142872572	-999.25	
62	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.471999973059	-999.25	
63	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.501166701317	-999.25	
64	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.486857146025	-999.25	
65	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.493499994278	-999.25	
66	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.522285759449	-999.25	
67	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.5	-999.25	
68	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.489285707474	-999.25	
69	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.528714299202	-999.25	
70	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.506666719913	-999.25	
71	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.487571448088	-999.25	
72	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.500500023365	-999.25	
73	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.45914286375	-999.25	
74	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.450499981642	-999.25	
75	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.485571414232	-999.25	
76	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.502833306789	-999.25	
77	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.499285727739	-999.25	
78	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.532285749912	-999.25	
79	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.508666694164	-999.25	
80	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.485428571701	-999.25	
81	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.504500031471	-999.25	
82	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.50671428442	-999.25	
83	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.497000008821	-999.25	
84	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.494000017643	-999.25	
85	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.527142882347	-999.25	
86	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.470833331347	-999.25	
87	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.490000009537	-999.25	
88	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.494833320379	-999.25	
89	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.516142845154	-999.25	
90	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.541999995708	-999.25	
91	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.524571478367	-999.25	
92	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.496666669846	-999.25	
93	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.514714241028	-999.25	
94	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.493142813444	-999.25	
95	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.536000013351	-999.25	
96	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.50100004673	-999.25	
97	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.469166636467	-999.25	
98	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.453999996185	-999.25	
99	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.429666668177	-999.25	
100	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.453142851591	-999.25	
101	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.471857100725	-999.25	
102	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.51116669178	-999.25	
103	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.495714277029	-999.25	
104	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.476333290339	-999.25	
105	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.492714256048	-999.25	
106	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.511166632175	-999.25	
107	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.519285738468	-999.25	
108	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.542500019073	-999.25	
109	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.546142876148	-999.25	
110	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.571714282036	-999.25	
111	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.560666620731	-999.25	
112	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.498428553343	-999.25	
113	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.498999983072	-999.25	
114	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.580857157707	-999.25	
115	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.52516669035	-999.25	
116	-999.25	-999.25	-999.25	0.398466676474	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.492857158184	-999.25	
117	-999.25	-999.25	-999.25	0.44946667552	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.530000030994	-999.25	
118	-999.25	-999.25	-999.25	0.413557142019	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.527714312077	-999.25	
119	-999.25	-999.25	-999.25	0.372057139874	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.554000020027	-999.25	
120	-999.25	-999.25	-999.25	0.363533347845	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.56833332777	-999.25	
121	-999.25	-999.25	-999.25	0.428457170725	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.541857123375	-999.25	
122	-999.25	-999.25	-999.25	0.34853336215	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.57950001955	-999.25	
123	-999.25	-999.25	-999.25	0.375814288855	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.575428545475	-999.25	
124	-999.25	-999.25	-999.25	0.365283340216	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.494166702032	-999.25	
125	-999.25	-999.25	-999.25	0.38378572464	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.502714276314	-999.25	
126	-999.25	-999.25	-999.25	0.422842890024	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.477428585291	-999.25	
127	-999.25	-999.25	-999.25	0.443016678095	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.486000031233	-999.25	
128	-999.25	-999.25	-999.25	0.435857146978	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.469428569078	-999.25	
129	-999.25	-999.25	-999.25	0.419783324003	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.490166664124	-999.25	
130	-999.25	-999.25	-999.25	0.440514296293	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.464714258909	-999.25	
131	-999.25	-999.25	-999.25	0.428183317184	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.430333346128	-999.25	
132	-999.25	-999.25	-999.25	0.42874288559	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.444285690784	-999.25	
133	-999.25	-999.25	-999.25	0.453333377838	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.534333348274	-999.25	
134	-999.25	-999.25	-999.25	0.472457170486	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.666000008583	-999.25	
135	-999.25	-999.25	-999.25	0.445899993181	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.474571436644	-999.25	
136	-999.25	-999.25	-999.25	0.371133327484	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.428000003099	-999.25	
137	-999.25	-999.25	-999.25	0.428171426058	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.51085716486	-999.25	
138	-999.25	-999.25	-999.25	0.392899990082	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.420833349228	-999.25	
139	-999.25	-999.25	-999.25	0.435099989176	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.444142848253	-999.25	
140	-999.25	-999.25	-999.25	0.603733301163	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.42516669631	-999.25	
141	-999.25	-999.25	-999.25	0.571457207203	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.457571446896	-999.25	
142	-999.25	-999.25	-999.25	0.486400038004	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	0.50414288044	-999.25	
143	-999.25	-999.25	-999.25	0.492149978876	-999.25	-999.25	-999.25	-999.25	0.389100015163	-999.25	-999.25	0.502333343029	0.391900002956	
144	-999.25	-999.25	-999.25	0.522799968719	-999.25	0.469600021839	-999.25	-999.25	0.407885700464	-999.25	-999.25	0.576857149601	0.415728598833	
145	-999.25	-999.25	-999.25	0.48071667552	-999.25	0.479016661644	-999.25	-999.25	0.55529999733	-999.25	-999.25	0.511666595936	0.562750041485	
146	-999.25	-999.25	-999.25	0.505585730076	-999.25	0.458614319563	-999.25	-999.25	0.409757137299	-999.25	-999.25	0.496142804623	0.408199995756	
147	-999.25	-999.25	-999.25	0.432949990034	-999.25	0.403683334589	-999.25	-999.25	0.36426666379	-999.25	-999.25	0.519166648388	0.36439999938	
148	-999.25	-999.25	-999.25	0.557700037956	-999.25	0.323171406984	-999.25	-999.25	0.331728547812	-999.25	-999.25	0.480285674334	0.333114326	
149	-999.25	-999.25	-999.25	0.509766638279	-999.25	0.285383343697	-999.25	-999.25	0.354033321142	-999.25	-999.25	0.450000017881	0.355450004339	
150	-999.25	-999.25	-999.25	0.510300040245	-999.25	0.279571384192	-999.25	-999.25	0.355142861605	-999.25	-999.25	0.429285734892	0.355185717344	
151	-999.25	-999.25	-999.25	0.452042877674	-999.25	0.282057136297	-999.25	-999.25	0.337285727262	-999.25	-999.25	0.448714286089	0.337514311075	
152	-999.25	-999.25	-999.25	0.455366641283	-999.25	0.302933335304	-999.25	-999.25	0.376266628504	-999.25	-999.25	0.40000000596	0.384833335876	
153	-999.25	-999.25	-999.25	0.445885717869	-999.25	0.345528572798	-999.25	-999.25	0.404300034046	0.492714256048	-999.25	0.353428602219	0.395171433687	
154	-999.25	-999.25	-999.25	0.530350029469	-999.25	0.456266671419	-999.25	-999.25	0.362599998713	0.481166630983	-999.25	0.376833349466	0.365116685629	
155	-999.25	-999.25	-999.25	0.486371427774	-999.25	0.332771390676	-999.25	-999.25	0.338599979877	0.475142806768	-999.25	0.379428565502	0.337371438742	
156	-999.25	-999.25	-999.25	0.505400002003	-999.25	0.310133337975	-999.25	-999.25	0.317566663027	0.421833366156	-999.25	0.373999983072	0.315266698599	
157	-999.25	-999.25	-999.25	0.428785711527	-999.25	0.320114314556	-999.25	-999.25	0.339828580618	0.416714251041	-999.25	0.337999999523	0.338185727596	
158	-999.25	-999.25	-999.25	0.462399959564	-999.25	0.329757153988	-999.25	-999.25	0.315085679293	0.417142868042	-999.25	0.355999976397	0.317014276981	
159	-999.25	-999.25	-999.25	0.418316692114	-999.25	0.335716634989	-999.25	-999.25	0.311216682196	0.428333312273	-999.25	0.344500035048	0.311899989843	
160	-999.25	-999.25	-999.25	0.403314322233	-999.25	0.360157161951	-999.25	-999.25	0.351785689592	0.387857139111	-999.25	0.359428584576	0.351614266634	
161	-999.25	-999.25	-999.25	0.380366653204	-999.25	0.354083329439	-999.25	-999.25	0.32460001111	0.379500001669	-999.25	0.351333290339	0.327583342791	
162	-999.25	-999.25	-999.25	0.39102858305	-999.25	0.329614311457	-999.25	-999.25	0.336699992418	0.374857157469	-999.25	0.359571427107	0.335085719824	
163	-999.25	-999.25	-999.25	0.373250007629	-999.25	0.315366655588	-999.25	-999.25	0.316066652536	0.35300001502	0.446000009775	0.355000019073	0.319550007582	
164	-999.25	-999.25	-999.25	0.412728577852	-999.25	0.302571445704	-999.25	-999.25	0.318357169628	0.342857122421	0.452142864466	0.318428575993	0.31944283843	
165	-999.25	-999.25	-999.25	0.361683338881	-999.25	0.318899989128	-999.25	-999.25	0.317766666412	0.333166688681	0.465833336115	0.341166704893	0.32038334012	
166	-999.25	-999.25	-999.25	0.35980001092	-999.25	0.326428562403	-999.25	-999.25	0.319828569889	0.329714298248	0.45300000906	0.303000003099	0.319871425629	
167	-999.25	-999.25	-999.25	0.377200037241	-999.25	0.318857133389	-999.25	-999.25	0.317699998617	0.315571397543	0.470142841339	0.296285688877	0.319257110357	
168	-999.25	-999.25	-999.25	0.374933332205	-999.25	0.312183350325	-999.25	-999.25	0.295916676521	0.315333336592	0.420333296061	0.308333337307	0.298516660929	
169	-999.25	-999.25	-999.25	0.360100001097	-999.25	0.309828579426	-999.25	-999.25	0.29027146101	0.298999994993	0.448999971151	0.319714277983	0.290714293718	
170	-999.25	-999.25	-999.25	0.428033322096	-999.25	0.315716654062	-999.25	-999.25	0.295383363962	0.300333321095	0.510666668415	0.310166656971	0.297633320093	
171	-999.25	-999.25	-999.25	0.397900015116	-999.25	0.300042867661	-999.25	-999.25	0.296857148409	0.304285734892	0.440142840147	0.329142838717	0.296114265919	
172	-999.25	-999.25	-999.25	0.384149998426	-999.25	0.31329998374	-999.25	-999.25	0.319383352995	0.30283331871	0.383833318949	0.298833310604	0.321416676044	
173	-999.25	-999.25	-999.25	0.375828564167	-999.25	0.303042858839	-999.25	-999.25	0.310142844915	0.304714292288	0.341285705566	0.305857151747	0.310128539801	
174	-999.25	-999.25	-999.25	0.402300029993	-999.25	0.294900000095	-999.25	-999.25	0.300128519535	0.319857120514	0.388571441174	0.303999990225	0.300500005484	
175	-999.25	-999.25	-999.25	0.338233321905	-999.25	0.287183344364	-999.25	-999.25	0.330383330584	0.327166646719	0.389333337545	0.306166678667	0.319900006056	
176	-999.25	-999.25	-999.25	0.351928561926	-999.25	0.270999997854	-999.25	-999.25	0.334642887115	0.338571459055	0.308428555727	0.286857128143	0.335600048304	
177	-999.25	-999.25	-999.25	0.376650005579	-999.25	0.264849990606	-999.25	-999.25	0.317050009966	0.342166662216	0.305500000715	0.314166665077	0.313916653395	
178	-999.25	-999.25	-999.25	0.374085724354	-999.25	0.269785702229	-999.25	-999.25	0.301214277744	0.337857156992	0.302000015974	0.298142850399	0.300485700369	
179	-999.25	-999.25	-999.25	0.359483331442	-999.25	0.297600001097	-999.25	-999.25	0.294883340597	0.334666639566	0.302166670561	0.29116666317	0.298400014639	
180	-999.25	-999.25	-999.25	0.380300015211	-999.25	0.287885695696	-999.25	-999.25	0.317571431398	0.319857120514	0.325571447611	0.270999997854	0.314400017262	
181	-999.25	-999.25	-999.25	0.329433321953	-999.25	0.299366682768	-999.25	-999.25	0.312750011683	0.349833339453	0.324666649103	0.260499984026	0.311599999666	
182	-999.25	-999.25	-999.25	0.370328575373	-999.25	0.30295714736	-999.25	-999.25	0.312885701656	0.343571424484	0.312857151031	0.275857150555	0.312614291906	
183	-999.25	-999.25	-999.25	0.352742880583	-999.25	0.321628570557	-999.25	-999.25	0.326528549194	0.358285665512	0.312999993563	0.272857129574	0.327600002289	
184	-999.25	-999.25	-999.25	0.387583345175	-999.25	0.325816661119	-999.25	-999.25	0.326050013304	0.358000010252	0.317000001669	0.261500000954	0.323883324862	
185	-999.25	-999.25	-999.25	0.348571449518	-999.25	0.292557150126	-999.25	-999.25	0.303942859173	0.355285733938	0.308714300394	0.279714286327	0.303585708141	
186	-999.25	-999.25	-999.25	0.364866644144	-999.25	0.282399982214	-999.25	-999.25	0.307799994946	0.366166681051	0.297333329916	0.270666658878	0.306749999523	
187	0.457633346319	-999.25	-999.25	0.385300010443	-999.25	0.289157122374	-999.25	-999.25	0.30428570509	0.350142866373	0.298428565264	0.290285736322	0.305214315653	
188	0.457233339548	-999.25	-999.25	0.371483325958	-999.25	0.29929998517	-999.25	-999.25	0.305066674948	0.331000000238	0.289500027895	0.308666676283	0.304200023413	
189	0.443728595972	-999.25	-999.25	0.436414301395	-999.25	0.295685738325	-999.25	-999.25	0.305099993944	0.344142884016	0.278857141733	0.28900000453	0.303700000048	
190	0.427857160568	-999.25	-999.25	0.448699980974	-999.25	0.310114294291	-999.25	-999.25	0.302342861891	0.357285708189	0.27557143569	0.271714270115	0.300842821598	
191	0.40030002594	-999.25	-999.25	0.436533331871	-999.25	0.312516659498	-999.25	-999.25	0.301416665316	0.324166685343	0.271666646004	0.292499989271	0.297233343124	
192	0.454471439123	-999.25	-999.25	0.485128611326	-999.25	0.30582857132	-999.25	-999.25	0.306400001049	0.326714277267	0.294571399689	0.285857141018	0.314785718918	
193	0.418933302164	-999.25	-999.25	0.405966669321	-999.25	0.294283330441	-999.25	-999.25	0.339216679335	0.339833348989	0.294166654348	0.267500013113	0.336349993944	
194	0.422671467066	-999.25	-999.25	0.390571415424	-999.25	0.29858571291	-999.25	-999.25	0.311142861843	0.358857154846	0.306714296341	0.280142843723	0.308685690165	
195	0.415633320808	-999.25	-999.25	0.404599994421	-999.25	0.299850016832	-999.25	-999.25	0.325983315706	0.376000016928	0.315666645765	0.281833350658	0.327266663313	
196	0.365642845631	-999.25	-999.25	0.426971405745	-999.25	0.310071438551	-999.25	-999.25	0.336142838001	0.392857134342	0.317428559065	0.289285689592	0.33777141571	
197	0.379699975252	-999.25	-999.25	0.425183385611	-999.25	0.299266666174	-999.25	-999.25	0.368649989367	0.413499981165	0.307666689157	0.285499989986	0.367483347654	
198	0.315985679626	-999.25	-999.25	0.404085695744	-999.25	0.299971401691	-999.25	-999.25	0.374171435833	0.407285749912	0.287857115269	0.286142855883	0.369242876768	
199	0.280828565359	-999.25	-999.25	0.39182856679	-999.25	0.308900028467	-999.25	-999.25	0.359314262867	0.401142865419	0.289857149124	0.290571421385	0.357085704803	
200	0.274149984121	-999.25	-999.25	0.400633335114	-999.25	0.313449978828	-999.25	-999.25	0.359649986029	0.390499979258	0.288499981165	0.280000001192	0.362833350897	
201	0.271671444178	-999.25	-999.25	0.40627142787	-999.25	0.327514261007	-999.25	-999.25	0.352342844009	0.400714337826	0.300714284182	0.282428562641	0.351342856884	
202	0.268699973822	-999.25	-999.25	0.406949996948	-999.25	0.351966649294	-999.25	-999.25	0.354833334684	0.37333330512	0.30283331871	0.323166668415	0.356966644526	
203	0.280614286661	-999.25	-999.25	0.406857162714	-999.25	0.352628529072	-999.25	-999.25	0.35101428628	0.357285708189	0.300428569317	0.49642854929	0.350671440363	
204	0.327683329582	0.327899992466	-999.25	0.39838334918	-999.25	0.356849998236	-999.25	-999.25	0.347016662359	0.397166639566	0.310666680336	0.291000008583	0.348016649485	
205	0.297914266586	0.327928572893	-999.25	0.363028556108	-999.25	0.373500019312	-999.25	-999.25	0.330628573895	0.400714308023	0.305857151747	0.296571433544	0.330814301968	
206	0.28273332119	0.343916654587	-999.25	0.370666652918	-999.25	0.390383332968	-999.25	-999.25	0.357083320618	0.394500017166	0.270833343267	0.285166680813	0.359333306551	
207	0.325085699558	0.349942862988	-999.25	0.384942859411	-999.25	0.357857167721	-999.25	-999.25	0.348285704851	0.388142853975	0.270571440458	0.270857155323	0.349142849445	
208	0.318614274263	0.319600015879	-999.25	0.302514284849	-999.25	0.343185722828	-999.25	-999.25	0.335071414709	0.377714306116	0.295142859221	0.254428565502	0.337128579617	
209	0.259099990129	0.300600022078	-999.25	0.297366648912	-999.25	0.336450010538	-999.25	-999.25	0.3559666574	0.394000023603	0.299833327532	0.253333359957	0.355366677046	
210	0.264742851257	0.266814261675	-999.25	0.333385705948	-999.25	0.359299987555	-999.25	-999.25	0.358757168055	0.383285701275	0.30114287138	0.252285718918	0.361028581858	
